GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06
0500000US54017,54017,"Doddridge County, West Virginia",6925,3513,425,3088,3412
0500000US54019,54019,"Fayette County, West Virginia",37408,18010,1205,16805,19398
0500000US54021,54021,"Gilmer County, West Virginia",7596,4204,377,3827,3392
0500000US54023,54023,"Grant County, West Virginia",9595,5558,217,5341,4037
0500000US54025,54025,"Greenbrier County, West Virginia",29245,16193,909,15284,13052
0500000US54027,54027,"Hampshire County, West Virginia",19217,9946,489,9457,9271
0500000US54029,54029,"Hancock County, West Virginia",24934,14409,1071,13338,10525
0500000US54031,54031,"Hardy County, West Virginia",11423,6912,509,6403,4511
0500000US54033,54033,"Harrison County, West Virginia",55983,32945,1719,31226,23038
0500000US54035,54035,"Jackson County, West Virginia",23424,11935,570,11365,11489
0500000US54037,54037,"Jefferson County, West Virginia",43292,29506,2191,27315,13786
0500000US54039,54039,"Kanawha County, West Virginia",156573,96989,5146,91843,59584
0500000US54041,54041,"Lewis County, West Virginia",13347,7052,528,6524,6295
0500000US54043,54043,"Lincoln County, West Virginia",17268,8144,493,7651,9124
0500000US54045,54045,"Logan County, West Virginia",29479,13682,539,13143,15797
0500000US54047,54047,"McDowell County, West Virginia",17408,5562,207,5355,11846
0500000US54049,54049,"Marion County, West Virginia",46627,28017,1323,26694,18610
0500000US54051,54051,"Marshall County, West Virginia",26801,15251,1004,14247,11550
0500000US54053,54053,"Mason County, West Virginia",22129,11048,683,10365,11081
0500000US54055,54055,"Mercer County, West Virginia",50618,26317,1940,24377,24301
0500000US54057,54057,"Mineral County, West Virginia",22824,11917,727,11190,10907
0500000US54059,54059,"Mingo County, West Virginia",21054,9269,654,8615,11785
0500000US54061,54061,"Monongalia County, West Virginia",86239,58689,4197,54492,27550
0500000US54063,54063,"Monroe County, West Virginia",11126,5949,251,5698,5177
0500000US54065,54065,"Morgan County, West Virginia",14489,7786,1228,6558,6703
0500000US54067,54067,"Nicholas County, West Virginia",21499,11043,403,10640,10456
0500000US54069,54069,"Ohio County, West Virginia",36500,23004,2047,20957,13496
0500000US54071,54071,"Pendleton County, West Virginia",6298,3478,130,3348,2820
0500000US54073,54073,"Pleasants County, West Virginia",6305,3155,162,2993,3150
0500000US54075,54075,"Pocahontas County, West Virginia",7366,4364,206,4158,3002
0500000US54077,54077,"Preston County, West Virginia",27905,16376,1281,15095,11529
0500000US54079,54079,"Putnam County, West Virginia",44876,27303,1487,25816,17573
0500000US54081,54081,"Raleigh County, West Virginia",64053,34146,1933,32213,29907
0500000US54083,54083,"Randolph County, West Virginia",24264,12968,772,12196,11296
0500000US54085,54085,"Ritchie County, West Virginia",8375,4409,234,4175,3966
0500000US54087,54087,"Roane County, West Virginia",11957,5570,420,5150,6387
0500000US54089,54089,"Summers County, West Virginia",11622,6002,387,5615,5620
0500000US54091,54091,"Taylor County, West Virginia",13846,7709,291,7418,6137
0500000US54093,54093,"Tucker County, West Virginia",5913,3412,119,3293,2501
0500000US54095,54095,"Tyler County, West Virginia",7495,3766,293,3473,3729
0500000US54097,54097,"Upshur County, West Virginia",19987,11007,584,10423,8980
0500000US54099,54099,"Wayne County, West Virginia",33966,16720,930,15790,17246
0500000US54101,54101,"Webster County, West Virginia",7398,3468,122,3346,3930
0500000US54103,54103,"Wetzel County, West Virginia",13408,6307,326,5981,7101
0500000US54105,54105,"Wirt County, West Virginia",4734,2550,45,2505,2184
0500000US54107,54107,"Wood County, West Virginia",70160,41502,2798,38704,28658
0500000US54109,54109,"Wyoming County, West Virginia",18826,7631,225,7406,11195
0500000US55001,55001,"Adams County, Wisconsin",17775,9299,838,8461,8476
0500000US55003,55003,"Ashland County, Wisconsin",12870,8342,502,7840,4528
0500000US55005,55005,"Barron County, Wisconsin",36989,24773,1405,23368,12216
0500000US55007,55007,"Bayfield County, Wisconsin",12693,8061,416,7645,4632
0500000US55009,55009,"Brown County, Wisconsin",197469,142251,9012,133239,55218
0500000US55011,55011,"Buffalo County, Wisconsin",10883,7512,459,7053,3371
0500000US55013,55013,"Burnett County, Wisconsin",12874,7472,438,7034,5402
0500000US55015,55015,"Calumet County, Wisconsin",38069,28555,1341,27214,9514
0500000US55017,55017,"Chippewa County, Wisconsin",50168,35099,2130,32969,15069
0500000US55019,55019,"Clark County, Wisconsin",25534,17160,1062,16098,8374
0500000US55021,55021,"Columbia County, Wisconsin",45328,32690,1664,31026,12638
0500000US55023,55023,"Crawford County, Wisconsin",13487,8945,587,8358,4542
0500000US55025,55025,"Dane County, Wisconsin",406960,317320,21125,296195,89640
0500000US55027,55027,"Dodge County, Wisconsin",71882,48785,3432,45353,23097
0500000US55029,55029,"Door County, Wisconsin",23684,15515,931,14584,8169
0500000US55031,55031,"Douglas County, Wisconsin",35554,24265,2034,22231,11289
0500000US55033,55033,"Dunn County, Wisconsin",36153,26460,2121,24339,9693
0500000US55035,55035,"Eau Claire County, Wisconsin",82222,61697,4570,57127,20525
0500000US55037,55037,"Florence County, Wisconsin",3746,2190,193,1997,1556
0500000US55039,55039,"Fond du Lac County, Wisconsin",81711,58332,3395,54937,23379
0500000US55041,55041,"Forest County, Wisconsin",7498,4286,300,3986,3212
0500000US55043,55043,"Grant County, Wisconsin",41754,29761,2060,27701,11993
0500000US55045,55045,"Green County, Wisconsin",29139,21294,1064,20230,7845
0500000US55047,55047,"Green Lake County, Wisconsin",15137,10024,597,9427,5113
0500000US55049,55049,"Iowa County, Wisconsin",18735,13786,565,13221,4949
0500000US55051,55051,"Iron County, Wisconsin",5119,2942,137,2805,2177
0500000US55053,55053,"Jackson County, Wisconsin",16475,10394,641,9753,6081
0500000US55055,55055,"Jefferson County, Wisconsin",67076,48992,2925,46067,18084
0500000US55057,55057,"Juneau County, Wisconsin",21756,13402,886,12516,8354
0500000US55059,55059,"Kenosha County, Wisconsin",130647,89385,8752,80633,41262
0500000US55061,55061,"Kewaunee County, Wisconsin",16399,11226,560,10666,5173
0500000US55063,55063,"La Crosse County, Wisconsin",95102,69834,4423,65411,25268
0500000US55065,55065,"Lafayette County, Wisconsin",13145,9439,551,8888,3706
0500000US55067,55067,"Langlade County, Wisconsin",16211,10155,779,9376,6056
0500000US55069,55069,"Lincoln County, Wisconsin",23503,15370,949,14421,8133
0500000US55071,55071,"Manitowoc County, Wisconsin",65663,44849,2414,42435,20814
0500000US55073,55073,"Marathon County, Wisconsin",106643,76540,4443,72097,30103
0500000US55075,55075,"Marinette County, Wisconsin",34367,21316,1131,20185,13051
0500000US55077,55077,"Marquette County, Wisconsin",12579,7788,554,7234,4791
0500000US55078,55078,"Menominee County, Wisconsin",3234,1710,84,1626,1524
0500000US55079,55079,"Milwaukee County, Wisconsin",743588,496226,35667,460559,247362
0500000US55081,55081,"Monroe County, Wisconsin",34812,23994,1671,22323,10818
0500000US55083,55083,"Oconto County, Wisconsin",30572,20896,1466,19430,9676
0500000US55085,55085,"Oneida County, Wisconsin",30319,19072,1253,17819,11247
0500000US55087,55087,"Outagamie County, Wisconsin",140316,103357,6058,97299,36959
0500000US55089,55089,"Ozaukee County, Wisconsin",69738,50331,3361,46970,19407
0500000US55091,55091,"Pepin County, Wisconsin",5953,4098,188,3910,1855
0500000US55093,55093,"Pierce County, Wisconsin",33035,25542,1417,24125,7493
0500000US55095,55095,"Polk County, Wisconsin",35091,23958,1441,22517,11133
0500000US55097,55097,"Portage County, Wisconsin",57780,41983,2797,39186,15797
0500000US55099,55099,"Price County, Wisconsin",11707,7504,401,7103,4203
0500000US55101,55101,"Racine County, Wisconsin",152991,101518,8785,92733,51473
0500000US55103,55103,"Richland County, Wisconsin",14254,9571,750,8821,4683
0500000US55105,55105,"Rock County, Wisconsin",125740,85531,5078,80453,40209
0500000US55107,55107,"Rusk County, Wisconsin",11768,7283,500,6783,4485
0500000US55109,55109,"St. Croix County, Wisconsin",65256,49671,2324,47347,15585
0500000US55111,55111,"Sauk County, Wisconsin",49774,36278,2237,34041,13496
0500000US55113,55113,"Sawyer County, Wisconsin",13574,8411,417,7994,5163
0500000US55115,55115,"Shawano County, Wisconsin",33568,22290,1744,20546,11278
0500000US55117,55117,"Sheboygan County, Wisconsin",91692,64962,4028,60934,26730
0500000US55119,55119,"Taylor County, Wisconsin",16281,11199,660,10539,5082
0500000US55121,55121,"Trempealeau County, Wisconsin",22894,16361,817,15544,6533
0500000US55123,55123,"Vernon County, Wisconsin",23082,15326,1031,14295,7756
0500000US55125,55125,"Vilas County, Wisconsin",18261,10702,614,10088,7559
0500000US55127,55127,"Walworth County, Wisconsin",82456,59679,4513,55166,22777
0500000US55129,55129,"Washburn County, Wisconsin",13029,7766,380,7386,5263
0500000US55131,55131,"Washington County, Wisconsin",104973,77633,5225,72408,27340
0500000US55133,55133,"Waukesha County, Wisconsin",313645,226963,12998,213965,86682
0500000US55135,55135,"Waupaca County, Wisconsin",42257,28353,1962,26391,13904
0500000US55137,55137,"Waushara County, Wisconsin",20306,12004,999,11005,8302
0500000US55139,55139,"Winnebago County, Wisconsin",136631,95819,6395,89424,40812
0500000US55141,55141,"Wood County, Wisconsin",59668,40374,2096,38278,19294
0500000US56001,56001,"Albany County, Wyoming",31736,25016,1400,23616,6720
0500000US56003,56003,"Big Horn County, Wyoming",9223,6072,268,5804,3151
0500000US56005,56005,"Campbell County, Wyoming",35477,28380,2843,25537,7097
0500000US56007,56007,"Carbon County, Wyoming",12479,9495,445,9050,2984
0500000US56009,56009,"Converse County, Wyoming",10902,8147,739,7408,2755
0500000US56011,56011,"Crook County, Wyoming",5731,4089,249,3840,1642
0500000US56013,56013,"Fremont County, Wyoming",31612,21777,1561,20216,9835
0500000US56015,56015,"Goshen County, Wyoming",11081,7296,336,6960,3785
0500000US56017,56017,"Hot Springs County, Wyoming",3920,2594,247,2347,1326
0500000US56019,56019,"Johnson County, Wyoming",6860,5081,444,4637,1779
0500000US56021,56021,"Laramie County, Wyoming",74330,53861,3199,50662,20469
0500000US56023,56023,"Lincoln County, Wyoming",13612,9923,1296,8627,3689
0500000US56025,56025,"Natrona County, Wyoming",62182,46431,3307,43124,15751
0500000US56027,56027,"Niobrara County, Wyoming",2099,1460,86,1374,639
0500000US56029,56029,"Park County, Wyoming",23453,17114,1321,15793,6339
0500000US56031,56031,"Platte County, Wyoming",7150,4706,283,4423,2444
0500000US56033,56033,"Sheridan County, Wyoming",23794,16584,1341,15243,7210
0500000US56035,56035,"Sublette County, Wyoming",7971,6083,99,5984,1888
0500000US56037,56037,"Sweetwater County, Wyoming",33505,25529,1869,23660,7976
0500000US56039,56039,"Teton County, Wyoming",18319,15223,1138,14085,3096
0500000US56041,56041,"Uinta County, Wyoming",15313,11223,804,10419,4090
0500000US56043,56043,"Washakie County, Wyoming",6586,4577,302,4275,2009
0500000US56045,56045,"Weston County, Wyoming",5761,3891,489,3402,1870
0500000US72001,72001,"Adjuntas Municipio, Puerto Rico",15080,4893,371,4522,10187
0500000US72003,72003,"Aguada Municipio, Puerto Rico",33284,12724,472,12252,20560
0500000US72005,72005,"Aguadilla Municipio, Puerto Rico",47470,16746,1097,15649,30724
0500000US72007,72007,"Aguas Buenas Municipio, Puerto Rico",22309,6797,343,6454,15512
0500000US72009,72009,"Aibonito Municipio, Puerto Rico",20247,6417,436,5981,13830
0500000US72011,72011,"Añasco Municipio, Puerto Rico",23338,8839,341,8498,14499
0500000US72013,72013,"Arecibo Municipio, Puerto Rico",76225,27179,1472,25707,49046
0500000US72015,72015,"Arroyo Municipio, Puerto Rico",15024,4895,431,4464,10129
0500000US72017,72017,"Barceloneta Municipio, Puerto Rico",19605,6028,231,5797,13577
0500000US72019,72019,"Barranquitas Municipio, Puerto Rico",23101,7111,692,6419,15990
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",163745,77014,4727,72287,86731
0500000US72023,72023,"Cabo Rojo Municipio, Puerto Rico",40891,12823,429,12394,28068
0500000US72025,72025,"Caguas Municipio, Puerto Rico",111924,52610,3878,48732,59314
0500000US72027,72027,"Camuy Municipio, Puerto Rico",27630,10385,600,9785,17245
0500000US72029,72029,"Canóvanas Municipio, Puerto Rico",37142,16693,1321,15372,20449
0500000US72031,72031,"Carolina Municipio, Puerto Rico",138896,71693,5887,65806,67203
0500000US72033,72033,"Cataño Municipio, Puerto Rico",21451,8951,557,8394,12500
0500000US72035,72035,"Cayey Municipio, Puerto Rico",37900,17104,1913,15191,20796
0500000US72037,72037,"Ceiba Municipio, Puerto Rico",10576,4175,140,4035,6401
0500000US72039,72039,"Ciales Municipio, Puerto Rico",14515,3872,162,3710,10643
0500000US72041,72041,"Cidra Municipio, Puerto Rico",33892,16206,1985,14221,17686
0500000US72043,72043,"Coamo Municipio, Puerto Rico",31849,12505,491,12014,19344
0500000US72045,72045,"Comerío Municipio, Puerto Rico",16220,5267,678,4589,10953
0500000US72047,72047,"Corozal Municipio, Puerto Rico",28499,9323,475,8848,19176
0500000US72049,72049,"Culebra Municipio, Puerto Rico",1292,715,2,713,577
0500000US72051,72051,"Dorado Municipio, Puerto Rico",29828,13193,752,12441,16635
0500000US72053,72053,"Fajardo Municipio, Puerto Rico",28157,12190,1227,10963,15967
0500000US72054,72054,"Florida Municipio, Puerto Rico",9884,3426,286,3140,6458
0500000US72055,72055,"Guánica Municipio, Puerto Rico",14729,4014,360,3654,10715
0500000US72057,72057,"Guayama Municipio, Puerto Rico",34830,12543,1093,11450,22287
0500000US72059,72059,"Guayanilla Municipio, Puerto Rico",16421,5195,317,4878,11226
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",78785,41601,2184,39417,37184
0500000US72063,72063,"Gurabo Municipio, Puerto Rico",36420,18227,931,17296,18193
0500000US72065,72065,"Hatillo Municipio, Puerto Rico",33425,13063,473,12590,20362
0500000US72067,72067,"Hormigueros Municipio, Puerto Rico",14016,5382,407,4975,8634
0500000US72069,72069,"Humacao Municipio, Puerto Rico",45942,17660,704,16956,28282
0500000US72071,72071,"Isabela Municipio, Puerto Rico",36063,11486,668,10818,24577
0500000US72073,72073,"Jayuya Municipio, Puerto Rico",12599,4067,267,3800,8532
0500000US72075,72075,"Juana Díaz Municipio, Puerto Rico",38955,16609,1016,15593,22346
0500000US72077,72077,"Juncos Municipio, Puerto Rico",31304,12608,479,12129,18696
0500000US72079,72079,"Lajas Municipio, Puerto Rico",20395,5218,337,4881,15177
0500000US72081,72081,"Lares Municipio, Puerto Rico",23718,7363,362,7001,16355
0500000US72083,72083,"Las Marías Municipio, Puerto Rico",7581,2766,130,2636,4815
0500000US72085,72085,"Las Piedras Municipio, Puerto Rico",30725,11335,488,10847,19390
0500000US72087,72087,"Loíza Municipio, Puerto Rico",22696,9730,800,8930,12966
0500000US72089,72089,"Luquillo Municipio, Puerto Rico",15660,6745,802,5943,8915
0500000US72091,72091,"Manatí Municipio, Puerto Rico",33939,12756,448,12308,21183
0500000US72093,72093,"Maricao Municipio, Puerto Rico",5056,1860,26,1834,3196
0500000US72095,72095,"Maunabo Municipio, Puerto Rico",9652,3126,186,2940,6526
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",71053,24635,1577,23058,46418
0500000US72099,72099,"Moca Municipio, Puerto Rico",30853,10842,617,10225,20011
0500000US72101,72101,"Morovis Municipio, Puerto Rico",25206,8353,470,7883,16853
0500000US72103,72103,"Naguabo Municipio, Puerto Rico",21020,7748,300,7448,13272
0500000US72105,72105,"Naranjito Municipio, Puerto Rico",23915,8238,423,7815,15677
0500000US72107,72107,"Orocovis Municipio, Puerto Rico",18045,5101,354,4747,12944
0500000US72109,72109,"Patillas Municipio, Puerto Rico",15085,4657,369,4288,10428
0500000US72111,72111,"Peñuelas Municipio, Puerto Rico",17871,6517,304,6213,11354
0500000US72113,72113,"Ponce Municipio, Puerto Rico",127145,50760,3309,47451,76385
0500000US72115,72115,"Quebradillas Municipio, Puerto Rico",20209,6320,270,6050,13889
0500000US72117,72117,"Rincón Municipio, Puerto Rico",12305,4642,145,4497,7663
