GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US48015,48015,"Austin County, Texas",20759,119,5161,602,11698,900,2371,653,1529,462,17749,790,3860,591,11019,891,1584,449,1286,320,1548,613,761,358,270,181,338,244,179,208,947,363,282,169,321,216,344,237,0,165,515,300,258,259,88,77,105,101,64,92,0,165,0,165,0,165,0,165,0,165
0500000US48021,48021,"Bastrop County, Texas",54579,294,15077,1136,27947,1489,8341,1174,3214,615,47248,1352,12370,1287,24987,1334,6950,1038,2941,584,4172,1016,1710,784,1275,506,970,403,217,159,1803,558,360,190,1163,486,263,189,17,28,1068,493,571,379,360,236,119,100,18,31,288,181,66,91,162,125,39,45,21,35
0500000US48025,48025,"Bee County, Texas",27148,39,10528,717,11038,864,3963,608,1619,293,19488,980,6883,846,8606,814,2594,487,1405,285,2460,760,1019,473,1093,679,290,229,58,95,4791,594,2461,466,1281,401,898,276,151,100,355,196,156,115,35,54,159,182,5,9,54,53,9,15,23,37,22,35,0,165
0500000US48027,48027,"Bell County, Texas",196560,289,46754,1766,110134,2874,28854,1747,10818,811,144745,2724,30246,1771,84974,2484,19772,1337,9753,789,23921,2236,6703,936,10850,1462,5711,1036,657,211,8119,933,3763,681,3299,623,890,332,167,120,12164,1256,3954,536,6749,973,1244,401,217,114,7611,1308,2088,491,4262,1018,1237,392,24,39
0500000US48029,48029,"Bexar County, Texas",1186603,46,375648,5770,569619,7842,175416,4592,65920,2151,951094,5976,276447,5007,484809,6318,131823,4041,58015,2052,154143,5599,64421,3510,51607,3406,32761,2219,5354,699,33520,2280,15566,1582,11240,1232,5691,836,1023,431,37652,2315,15609,1588,16663,1730,4134,822,1246,344,10194,1613,3605,825,5300,1414,1007,340,282,180
0500000US48037,48037,"Bowie County, Texas",73178,119,20669,1083,34974,1541,12316,997,5219,519,58964,1656,14841,970,30318,1607,9175,946,4630,493,7253,1320,3006,739,2117,722,1708,399,422,231,2457,510,977,330,897,374,518,205,65,64,4225,1005,1816,582,1495,589,812,368,102,76,279,149,29,35,147,102,103,89,0,165
0500000US48039,48039,"Brazoria County, Texas",217976,66,54619,1797,126062,2965,26727,1659,10568,869,175879,2753,39301,1665,108094,3016,19534,1427,8950,741,21725,1937,7712,1195,9134,1353,3990,653,889,310,15403,1655,5878,1012,6441,988,2528,548,556,227,3736,822,1289,483,1738,490,558,229,151,107,1233,521,439,274,655,332,117,116,22,37
0500000US48041,48041,"Brazos County, Texas",137190,168,67026,1673,53183,1997,12509,1052,4472,582,90192,2189,33448,2001,43685,1724,9152,996,3907,504,21705,1919,15219,1586,4521,964,1684,450,281,148,18702,1459,14312,1204,3093,778,1056,329,241,144,3962,669,2528,525,934,294,495,306,5,8,2629,749,1519,524,950,378,122,148,38,42
0500000US48049,48049,"Brown County, Texas",31085,133,7177,712,16985,998,4065,651,2858,397,27228,541,5812,642,15784,975,3009,532,2623,402,1646,405,475,204,768,294,247,146,156,98,1900,264,810,248,395,203,650,291,45,59,126,95,23,32,38,66,54,52,11,15,185,161,57,92,0,165,105,157,23,40
0500000US48053,48053,"Burnet County, Texas",34420,239,7303,795,19298,1300,4431,694,3388,544,28481,1044,5385,787,17054,1319,3206,521,2836,502,2701,766,819,474,1195,448,458,227,229,217,2779,658,864,378,1009,504,701,274,205,180,459,271,235,223,40,34,66,108,118,143,0,165,0,165,0,165,0,165,0,165
0500000US48055,48055,"Caldwell County, Texas",28462,95,8360,713,13341,982,4978,713,1783,432,21051,879,5970,674,10989,825,2469,385,1623,433,2415,636,468,252,1128,500,764,337,55,47,4461,709,1615,517,1081,546,1660,548,105,77,513,353,285,303,143,149,85,93,0,165,22,36,22,36,0,165,0,165,0,165
0500000US48057,48057,"Calhoun County, Texas",15827,86,3644,415,8890,732,2060,392,1233,259,13020,497,2480,389,7879,642,1537,341,1124,227,1464,401,570,256,610,243,245,155,39,47,930,332,437,191,317,257,126,113,50,62,140,99,0,165,74,75,46,60,20,35,273,243,157,155,10,17,106,112,0,165
0500000US48061,48061,"Cameron County, Texas",270061,180,74675,2379,150496,3376,29200,1617,15690,950,237655,2595,64735,2503,133510,3400,25151,1585,14259,912,22071,2250,6880,971,11174,1696,3087,547,930,233,3864,714,1473,435,1698,475,550,202,143,88,4302,908,911,271,2880,839,326,147,185,102,2169,545,676,328,1234,333,86,105,173,138
0500000US48067,48067,"Cass County, Texas",24109,26,4840,447,13696,925,3594,542,1979,311,21055,624,3745,503,12774,871,2782,501,1754,304,1891,507,585,270,638,333,482,182,186,120,699,222,294,140,213,132,153,79,39,61,439,189,197,149,65,55,177,126,0,165,25,27,19,24,6,11,0,165,0,165
0500000US48071,48071,"Chambers County, Texas",22464,67,3879,587,15056,955,2254,513,1275,258,19180,648,2878,531,13332,869,1737,444,1233,258,1039,381,349,217,557,272,133,84,0,165,1807,647,542,303,875,440,348,226,42,55,428,289,100,80,292,278,36,65,0,165,10,19,10,19,0,165,0,165,0,165
0500000US48073,48073,"Cherokee County, Texas",37552,92,10209,836,19191,1388,4997,910,3155,365,32493,1121,7898,934,17317,1311,4346,864,2932,391,3337,985,1833,843,1098,454,284,216,122,75,1342,271,428,199,556,209,302,148,56,59,352,239,50,56,192,218,65,73,45,53,28,43,0,165,28,43,0,165,0,165
0500000US48085,48085,"Collin County, Texas",528701,158,136441,3341,314081,4718,59638,2654,18541,1169,428195,3193,101185,3405,268746,3656,43096,2285,15168,1059,39988,2722,13090,1743,18175,1939,7582,1071,1141,376,35775,2512,15284,1711,13557,1525,5772,979,1162,364,18460,1732,4806,957,10511,1375,2687,559,456,210,6283,1111,2076,491,3092,826,501,250,614,352
0500000US48089,48089,"Colorado County, Texas",16602,81,4280,468,8850,576,1727,405,1745,311,13900,678,3263,510,7766,590,1237,350,1634,299,1751,579,688,295,835,400,164,136,64,53,828,376,316,214,222,158,243,144,47,73,83,90,13,26,0,165,70,84,0,165,40,56,0,165,27,51,13,26,0,165
0500000US48091,48091,"Comal County, Texas",79871,88,18534,1110,48248,1617,8926,926,4163,460,65929,1623,13906,1179,41374,1539,7000,833,3649,459,4740,1062,1197,483,2272,790,927,281,344,186,6317,1276,2390,790,3049,790,739,232,139,109,2288,797,792,485,1236,477,229,142,31,45,597,452,249,208,317,293,31,51,0,165
0500000US48097,48097,"Cooke County, Texas",30360,88,6558,624,18007,1030,3861,570,1934,307,24051,1149,4588,688,14728,935,3035,488,1700,312,3473,1058,1179,506,1675,689,467,242,152,104,1562,443,659,331,672,305,153,107,78,67,1136,445,107,93,873,436,152,127,4,7,138,137,25,33,59,97,54,82,0,165
0500000US48099,48099,"Coryell County, Texas",53725,999,16816,1354,27106,1507,6857,838,2946,488,38871,1395,10604,1206,21017,1346,4583,682,2667,474,3421,807,1334,419,1189,388,820,405,78,61,3795,811,1396,497,1678,552,631,234,90,87,5095,834,2607,458,1941,604,436,287,111,177,2543,515,875,356,1281,448,387,221,0,165
0500000US48113,48113,"Dallas County, Texas",1779457,286,575456,6492,849618,8673,263044,5777,91339,2224,1424275,8410,428648,6650,716545,8524,198802,4802,80280,2226,242433,7236,98942,3898,92138,4671,44246,2399,7107,726,56775,3343,24002,1823,18240,1699,12430,1314,2103,463,35835,3064,15454,1585,13065,1696,5745,1089,1571,413,20139,2727,8410,1465,9630,1691,1821,623,278,213
0500000US48121,48121,"Denton County, Texas",448416,*****,140202,2879,237502,3398,56024,2664,14688,1082,347116,3435,93557,3097,200594,3758,41185,2467,11780,978,41123,2602,19065,1630,14190,1378,6795,1029,1073,313,40389,2764,20376,2066,13674,1528,5526,979,813,395,16552,1725,6117,921,7302,1131,2395,626,738,254,3236,777,1087,471,1742,566,123,109,284,268
0500000US48135,48135,"Ector County, Texas",95642,118,24117,1133,50839,1835,13968,1217,6718,537,78468,1540,17886,1254,44271,1658,10217,1067,6094,554,11509,1361,4460,657,4261,909,2420,494,368,160,3640,712,1126,327,1390,540,954,306,170,120,1644,471,512,239,792,343,282,169,58,73,381,378,133,185,125,130,95,95,28,48
0500000US48139,48139,"Ellis County, Texas",106001,49,26509,1332,60825,1895,13065,1362,5602,498,86256,1574,19327,1197,52142,1723,10010,1163,4777,490,9327,1534,3020,834,4237,854,1592,438,478,261,8115,1293,3306,877,3288,823,1191,417,330,212,1650,498,442,151,959,387,232,151,17,28,653,525,414,385,199,178,40,46,0,165
0500000US48141,48141,"El Paso County, Texas",534850,185,167475,3672,262946,4568,72435,2533,31994,1444,458806,3519,139478,3511,231192,4356,58880,2474,29256,1389,50243,2792,18634,1651,19312,1627,10400,1033,1897,369,4980,1005,2066,498,2079,638,635,302,200,140,13563,1498,4658,975,6981,1093,1472,325,452,165,7258,1299,2639,859,3382,761,1048,548,189,128
0500000US48143,48143,"Erath County, Texas",28406,205,10173,625,13767,1015,2713,583,1753,255,21782,955,5599,837,12654,1030,1967,471,1562,260,3159,733,2141,583,502,246,429,271,87,92,3132,678,2168,439,564,382,296,219,104,93,245,169,182,152,42,41,21,35,0,165,88,119,83,119,5,8,0,165,0,165
0500000US48147,48147,"Fannin County, Texas",26884,110,6033,630,15165,900,3422,523,2264,356,20896,805,4201,522,12226,813,2519,454,1950,342,2675,595,674,314,1517,528,337,147,147,105,2863,608,908,281,1307,411,492,147,156,95,410,206,210,188,115,101,74,56,11,19,40,51,40,51,0,165,0,165,0,165
0500000US48149,48149,"Fayette County, Texas",18456,111,3910,527,10792,752,1556,281,2198,279,15399,654,2716,540,9581,784,1304,287,1798,263,1678,475,804,403,520,250,108,82,246,169,1056,309,364,231,402,269,136,116,154,104,311,308,26,49,277,306,8,14,0,165,12,22,0,165,12,22,0,165,0,165
0500000US48157,48157,"Fort Bend County, Texas",372197,82,116349,2888,202531,3433,37082,2217,16235,1070,317970,4024,95802,3624,177677,3497,30099,1949,14392,1019,18911,2167,6366,1174,9193,1375,2772,557,580,234,23994,2624,10498,1518,9535,1385,3111,578,850,404,8269,1593,2443,753,4466,1049,1046,518,314,174,3053,826,1240,557,1660,542,54,71,99,101
0500000US48167,48167,"Galveston County, Texas",219679,100,61000,1653,112948,2504,31691,1716,14040,862,177109,2783,43823,1912,97098,2355,23942,1416,12246,815,22190,2442,9318,1431,7208,1078,4706,888,958,309,14480,1565,5692,904,5804,1163,2486,632,498,214,4677,862,1511,463,2404,678,467,233,295,176,1223,439,656,280,434,253,90,79,43,52
0500000US48171,48171,"Gillespie County, Texas",19167,91,3519,615,12187,869,1683,376,1778,260,15943,738,2515,623,10755,836,1122,275,1551,282,1776,678,566,371,758,417,306,191,146,99,1191,503,249,161,606,446,255,199,81,77,89,104,61,79,28,47,0,165,0,165,168,165,128,155,40,64,0,165,0,165
0500000US48179,48179,"Gray County, Texas",17691,172,3628,535,10324,772,2500,492,1239,250,14476,581,2689,586,8873,594,1807,405,1107,220,1485,438,332,210,759,438,337,190,57,63,1219,296,343,150,490,239,318,122,68,67,368,185,121,88,202,135,38,34,7,12,143,192,143,192,0,165,0,165,0,165
0500000US48181,48181,"Grayson County, Texas",93937,197,21581,1136,49403,1793,14662,1273,8291,667,77290,1701,15578,1320,43742,1520,10932,1114,7038,557,10115,1341,3180,695,3600,901,2308,659,1027,312,4206,666,1901,438,1180,429,994,366,131,101,2102,582,866,348,803,339,378,309,55,48,224,191,56,89,78,60,50,61,40,59
0500000US48183,48183,"Gregg County, Texas",90504,126,22977,1243,46358,1622,14038,1140,7131,593,72035,1568,16031,1300,39783,1498,9671,958,6550,589,11040,1404,4028,848,3884,784,2841,574,287,183,5071,1012,1889,595,1891,601,1049,321,242,125,1865,563,831,329,554,242,428,294,52,54,493,250,198,132,246,179,49,57,0,165
0500000US48187,48187,"Guadalupe County, Texas",84551,81,22427,994,47331,1506,9898,1062,4895,545,70257,1420,17203,1012,41099,1579,7892,879,4063,465,3947,781,1708,497,1333,451,670,303,236,139,6969,1026,2474,513,2912,615,1156,312,427,225,2978,826,906,400,1723,566,180,118,169,134,400,244,136,102,264,179,0,165,0,165
0500000US48189,48189,"Hale County, Texas",27459,104,7835,637,14762,955,3291,628,1571,319,20382,796,4187,579,12577,782,2196,492,1422,309,2815,652,1100,399,1235,444,372,163,108,103,3714,616,2385,550,682,346,606,213,41,49,492,240,145,130,230,142,117,112,0,165,56,71,18,26,38,47,0,165,0,165
0500000US48199,48199,"Hardin County, Texas",40643,167,9139,788,23709,1183,4931,627,2864,394,33874,973,6826,792,20605,1032,3768,548,2675,366,3043,693,862,320,1558,498,510,222,113,95,3083,871,1141,476,1322,555,571,226,49,63,609,287,310,213,190,169,82,76,27,48,34,37,0,165,34,37,0,165,0,165
0500000US48201,48201,"Harris County, Texas",2920620,108,932091,8381,1448666,10899,399626,7210,140237,3108,2331982,10783,689502,8429,1221267,10525,298928,5984,122285,2958,408257,8590,163956,4550,158337,5477,74607,3672,11357,1172,68707,3596,31989,2135,21977,2340,12454,1217,2287,690,79731,4477,33183,2601,32441,2914,11005,1322,3102,630,31943,2450,13461,1328,14644,1586,2632,716,1206,344
0500000US48203,48203,"Harrison County, Texas",50428,123,13031,761,26616,1413,7029,844,3752,485,43339,1157,10596,893,23235,1450,5973,850,3535,469,2942,822,1097,478,1441,579,329,151,75,66,2697,579,851,310,1116,374,642,277,88,87,1255,513,462,316,694,362,45,55,54,62,195,166,25,39,130,159,40,64,0,165
0500000US48209,48209,"Hays County, Texas",106897,173,44789,1357,48679,1872,9885,1204,3544,447,73192,1850,22638,1661,40596,1753,7000,878,2958,447,13787,1572,9453,1298,2969,908,1164,525,201,165,16468,1252,10998,819,3730,735,1481,455,259,146,3121,645,1463,384,1292,433,240,142,126,111,329,148,237,122,92,85,0,165,0,165
0500000US48213,48213,"Henderson County, Texas",63595,170,12262,977,36361,1509,9298,972,5674,483,53703,1097,9111,924,32121,1347,7348,842,5123,474,4666,721,1519,522,1997,566,882,335,268,126,4350,835,1360,498,1772,518,955,273,263,132,790,382,222,201,465,283,83,76,20,34,86,94,50,80,6,11,30,50,0,165
0500000US48215,48215,"Hidalgo County, Texas",478894,124,131498,3275,275171,4716,45253,2230,26972,1456,402318,4576,107133,3817,235346,4775,34634,1830,25205,1374,52832,3704,16126,1753,28089,2565,7447,1103,1170,353,9011,1174,4137,616,3149,754,1649,486,76,63,8627,1453,2156,605,5027,1003,1041,388,403,177,6106,1435,1946,662,3560,951,482,263,118,94
0500000US48217,48217,"Hill County, Texas",27632,63,6094,498,15471,700,3504,456,2563,338,23558,657,4769,569,13644,652,2759,446,2386,327,2365,530,786,318,1047,348,391,195,141,89,1383,320,438,168,580,241,329,128,36,35,293,167,82,73,186,129,25,25,0,165,33,37,19,29,14,24,0,165,0,165
0500000US48219,48219,"Hockley County, Texas",17679,28,4125,423,10495,605,1853,303,1206,200,14264,617,2719,443,9053,584,1407,278,1085,210,1547,415,455,215,726,330,288,154,78,73,1584,455,728,268,668,360,158,106,30,35,257,163,216,158,28,46,0,165,13,22,27,43,7,15,20,39,0,165,0,165
0500000US48221,48221,"Hood County, Texas",39377,100,8041,705,22118,1189,5919,950,3299,484,32571,1088,6131,725,19252,1146,4392,642,2796,461,3027,747,621,228,1412,545,664,294,330,161,2472,880,609,295,1010,488,732,573,121,111,1166,391,630,312,410,200,92,90,34,42,141,160,50,57,34,68,39,69,18,31
0500000US48223,48223,"Hopkins County, Texas",26539,107,5127,444,15198,894,4117,650,2097,268,21578,749,3700,449,13090,746,3006,557,1782,261,2928,626,846,304,1202,466,723,270,157,107,1394,308,345,172,573,218,318,135,158,114,578,309,183,103,325,219,70,72,0,165,61,56,53,58,8,12,0,165,0,165
0500000US48225,48225,"Houston County, Texas",18900,88,5503,625,8744,776,2784,508,1869,280,15783,737,3996,659,7938,717,2147,406,1702,253,1801,626,1061,537,318,170,296,159,126,102,914,307,381,200,165,101,327,217,41,60,320,380,62,73,244,344,14,23,0,165,82,112,3,5,79,111,0,165,0,165
0500000US48227,48227,"Howard County, Texas",26072,75,6166,471,13779,946,4304,615,1823,325,19566,827,4226,486,10693,774,3077,488,1570,301,2656,539,696,289,1304,415,416,187,240,132,2452,504,927,313,959,362,553,197,13,22,1159,247,253,116,690,182,216,122,0,165,239,114,64,60,133,88,42,49,0,165
0500000US48231,48231,"Hunt County, Texas",65619,78,17133,918,34275,1382,9426,992,4785,472,53038,1182,12492,819,29663,1418,6854,889,4029,411,7031,1022,2417,504,2678,755,1491,397,445,232,3811,657,1194,384,1576,481,784,219,257,127,1112,413,479,236,282,188,297,170,54,45,627,270,551,264,76,79,0,165,0,165
0500000US48233,48233,"Hutchinson County, Texas",17183,116,3327,362,10510,681,1807,418,1539,210,13910,630,2408,368,8902,656,1223,305,1377,218,1702,442,491,270,690,306,392,194,129,105,881,317,279,146,465,292,104,99,33,42,653,308,149,113,416,288,88,67,0,165,37,69,0,165,37,69,0,165,0,165
0500000US48241,48241,"Jasper County, Texas",27365,108,5875,529,14787,1268,4391,768,2312,415,24003,759,4744,594,13782,1276,3473,616,2004,363,1323,419,498,226,330,207,330,225,165,133,1642,529,451,231,616,325,432,202,143,121,351,177,182,136,26,34,143,85,0,165,46,49,0,165,33,41,13,23,0,165
0500000US48245,48245,"Jefferson County, Texas",194221,7,58329,1666,90502,2578,30861,1712,14529,976,159806,2085,43398,1669,79476,2357,23815,1468,13117,900,20916,1898,9140,938,6788,1284,4111,692,877,242,8822,917,3869,554,2346,580,2176,482,431,257,3539,834,1440,506,1349,467,657,313,93,78,1138,441,482,237,543,333,102,120,11,20
0500000US48249,48249,"Jim Wells County, Texas",31047,159,9075,809,14557,1283,5118,815,2297,408,25947,836,7092,731,12948,1189,3852,777,2055,377,3534,815,1362,549,973,386,1041,518,158,130,944,411,298,178,425,304,157,131,64,54,565,365,302,249,195,264,68,87,0,165,57,74,21,36,16,27,0,165,20,34
0500000US48251,48251,"Johnson County, Texas",114745,115,28529,1293,61344,1788,18334,1453,6538,633,95432,1701,22976,1390,53534,1912,13027,1166,5895,637,8950,1230,2180,499,3183,766,3212,823,375,212,7950,1098,2867,583,3256,704,1641,417,186,123,2054,592,415,218,1169,466,388,199,82,78,359,229,91,89,202,112,66,107,0,165
0500000US48257,48257,"Kaufman County, Texas",70832,11,17509,966,39426,1521,9693,1191,4204,386,57331,1304,12884,998,33363,1708,7325,1061,3759,391,5508,1014,1671,504,2785,743,878,330,174,111,6426,1200,2483,710,2463,681,1229,404,251,137,1332,440,434,221,617,362,261,198,20,31,235,163,37,64,198,146,0,165,0,165
0500000US48259,48259,"Kendall County, Texas",23853,46,5598,664,14280,1012,2419,602,1556,317,19963,928,4131,584,12685,1071,1782,476,1365,317,1081,392,118,106,584,308,244,155,135,94,1628,631,823,510,579,312,170,149,56,53,1152,580,526,412,432,284,194,248,0,165,29,47,0,165,0,165,29,47,0,165
0500000US48265,48265,"Kerr County, Texas",38749,159,7626,709,23016,1209,5001,840,3106,417,30301,979,4603,653,20018,1177,3074,636,2606,403,4411,776,1414,459,1570,477,1107,433,320,162,3201,661,1428,437,968,430,665,268,140,99,698,299,129,117,414,241,140,119,15,25,138,158,52,86,46,70,15,26,25,44
0500000US48273,48273,"Kleberg County, Texas",23856,253,8535,588,11150,921,2930,614,1241,317,18624,926,6239,596,8862,823,2305,498,1218,315,2933,793,1093,378,1334,539,506,268,0,165,1419,418,1038,415,239,158,119,113,23,42,750,383,101,106,649,374,0,165,0,165,130,143,64,95,66,132,0,165,0,165
0500000US48277,48277,"Lamar County, Texas",39131,80,8893,764,21184,1158,5457,724,3597,514,32630,969,6637,754,18551,1181,4340,627,3102,440,4439,816,1537,471,1898,511,793,277,211,98,979,355,206,110,402,249,118,89,253,232,859,311,396,211,226,155,206,168,31,54,224,217,117,130,107,102,0,165,0,165
0500000US48281,48281,"Lampasas County, Texas",16035,99,2898,472,9591,862,2165,465,1381,342,12653,896,2128,540,7440,739,1805,420,1280,343,1741,706,421,233,1154,568,88,82,78,65,1237,495,324,178,784,422,115,93,14,25,357,182,24,46,167,129,157,114,9,16,47,48,1,5,46,48,0,165,0,165
0500000US48291,48291,"Liberty County, Texas",58858,38,15680,928,30309,1544,8640,967,4229,588,46948,1231,11012,840,25834,1559,6310,894,3792,615,3893,885,1232,428,1773,511,771,361,117,97,6726,1008,3067,556,2068,666,1292,293,299,210,930,352,186,120,512,334,232,153,0,165,361,224,183,157,122,151,35,58,21,36
0500000US48293,48293,"Limestone County, Texas",17894,148,4943,572,8606,802,2610,443,1735,326,15128,559,3967,500,7659,743,1997,422,1505,288,1370,466,448,269,576,398,250,125,96,74,1144,199,400,148,304,184,354,161,86,85,222,135,111,81,54,84,9,16,48,56,30,30,17,21,13,18,0,165,0,165
0500000US48303,48303,"Lubbock County, Texas",203256,55,64932,2007,98655,2990,27598,1628,12071,659,148236,2453,36235,1954,82938,2542,18707,1421,10356,638,36641,2147,17968,1570,10520,1250,6897,812,1256,431,14213,1269,8810,809,3847,987,1208,291,348,230,3451,634,1608,457,1093,359,657,241,93,70,715,261,311,192,257,140,129,119,18,29
0500000US48309,48309,"McLennan County, Texas",177889,101,57068,1534,84194,2510,24180,1535,12447,867,141294,2616,37917,2019,74163,2370,18321,1365,10893,718,21510,1988,10087,1296,6626,996,3952,708,845,285,10005,1047,6507,758,1762,476,1322,556,414,300,3843,721,2261,465,921,354,506,244,155,123,1237,529,296,175,722,367,79,61,140,148
0500000US48321,48321,"Matagorda County, Texas",28827,144,7017,749,16301,1223,3420,616,2089,395,24985,841,5599,804,14913,1110,2644,537,1829,364,2024,628,1079,510,482,258,463,287,0,165,1366,470,254,138,633,288,253,196,226,195,411,253,85,77,232,185,60,67,34,56,41,52,0,165,41,52,0,165,0,165
