GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US46069,46069,"Hyde County, South Dakota",1454,101,740,65,140,36,0,99,0,99,0,99,16,10,16,10,0,99,44,21,44,21,0,99,41,24,41,24,0,99,37,22,37,22,0,99,2,5,2,5,0,99,0,99,0,99,0,99,600,57,714,65,147,25,6,11,6,11,0,99,12,9,8,10,4,8,40,20,40,20,0,99,49,22,49,22,0,99,36,19,25,13,11,15,4,5,4,5,0,99,0,99,0,99,0,99,567,62
0500000US46071,46071,"Jackson County, South Dakota",2848,74,1456,111,513,81,37,33,37,33,0,99,10,13,10,13,0,99,113,77,113,77,0,99,196,55,178,53,18,29,121,54,121,54,0,99,30,19,26,16,4,8,6,9,6,9,0,99,943,104,1392,97,480,92,5,7,5,7,0,99,19,26,19,26,0,99,69,45,69,45,0,99,176,58,176,58,0,99,153,59,146,60,7,10,48,41,48,41,0,99,10,11,10,11,0,99,912,104
0500000US46073,46073,"Jerauld County, South Dakota",1939,37,965,52,173,51,21,22,21,22,0,99,0,99,0,99,0,99,57,29,57,29,0,99,25,23,25,23,0,99,64,23,64,23,0,99,6,9,6,9,0,99,0,99,0,99,0,99,792,48,974,52,130,35,24,18,24,18,0,99,9,14,9,14,0,99,27,22,27,22,0,99,8,9,8,9,0,99,40,22,40,22,0,99,22,14,22,14,0,99,0,99,0,99,0,99,844,49
0500000US46075,46075,"Jones County, South Dakota",1020,155,508,57,66,23,9,9,9,9,0,99,11,11,11,11,0,99,23,15,11,10,12,13,12,13,12,13,0,99,11,12,11,12,0,99,0,99,0,99,0,99,0,99,0,99,0,99,442,48,512,122,163,40,0,99,0,99,0,99,6,6,0,99,6,6,41,25,18,15,23,23,20,16,20,16,0,99,81,35,74,34,7,10,10,12,10,12,0,99,5,7,5,7,0,99,349,103
0500000US46077,46077,"Kingsbury County, South Dakota",4983,24,2530,30,482,30,12,8,12,8,0,99,19,13,19,13,0,99,135,26,132,26,3,5,131,28,124,32,7,9,125,17,118,14,7,9,39,19,31,20,8,9,21,20,15,18,6,8,2048,45,2453,22,470,30,37,19,33,18,4,6,35,15,35,15,0,99,123,34,123,34,0,99,102,35,91,32,11,14,117,13,117,13,0,99,30,14,27,14,3,4,26,19,24,19,2,3,1983,34
0500000US46079,46079,"Lake County, South Dakota",10658,51,5339,56,1545,111,110,46,57,37,53,42,13,18,13,18,0,99,318,75,281,71,37,45,214,69,214,69,0,99,289,59,289,59,0,99,584,121,584,121,0,99,17,16,17,16,0,99,3794,112,5319,65,1672,102,115,68,62,51,53,65,29,35,29,35,0,99,232,84,212,78,20,23,293,80,293,80,0,99,304,65,299,64,5,7,599,62,578,66,21,26,100,71,31,22,69,68,3647,97
0500000US46081,46081,"Lawrence County, South Dakota",22922,116,11463,187,3235,488,75,48,28,28,47,38,130,70,94,64,36,32,488,91,447,90,41,43,597,114,591,115,6,9,1184,734,1178,739,6,13,713,303,681,288,32,43,48,50,48,50,0,99,8228,375,11459,184,3240,257,128,72,66,54,62,51,97,59,88,58,9,16,411,101,411,101,0,99,490,114,453,105,37,35,576,90,561,86,15,23,1246,246,1178,273,68,84,292,134,283,134,9,13,8219,285
0500000US46083,46083,"Lincoln County, South Dakota",38960,190,19476,168,5582,264,598,132,342,96,256,93,319,96,257,81,62,39,1548,152,1407,154,141,61,1256,151,1165,151,91,51,1093,82,1012,89,81,46,595,149,438,131,157,73,173,92,117,69,56,53,13894,218,19484,153,5303,218,498,115,286,86,212,75,387,110,339,107,48,37,1194,138,1089,138,105,49,1205,145,1052,149,153,65,938,88,888,105,50,51,729,155,497,146,232,91,352,100,210,74,142,57,14181,216
0500000US46085,46085,"Lyman County, South Dakota",3574,24,1886,48,522,52,37,20,37,20,0,99,33,15,33,15,0,99,110,39,103,39,7,10,163,32,158,31,5,7,130,38,125,38,5,7,40,20,38,20,2,5,9,11,4,8,5,8,1364,45,1688,42,418,57,27,14,27,14,0,99,24,18,24,18,0,99,103,31,103,31,0,99,112,31,108,29,4,8,103,44,103,44,0,99,26,17,24,17,2,5,23,15,17,13,6,10,1270,39
0500000US46087,46087,"McCook County, South Dakota",5447,38,2708,44,689,36,66,25,44,21,22,18,14,14,14,14,0,99,147,33,144,33,3,4,189,36,170,36,19,14,188,23,188,23,0,99,79,31,51,23,28,17,6,6,0,99,6,6,2019,45,2739,45,665,41,38,20,27,19,11,9,38,21,38,21,0,99,193,37,190,38,3,5,125,31,120,30,5,6,170,20,164,22,6,7,77,32,55,29,22,13,24,17,9,11,15,14,2074,48
0500000US46089,46089,"McPherson County, South Dakota",2432,34,1255,66,297,65,25,21,15,17,10,12,16,13,16,13,0,99,67,26,67,26,0,99,66,26,66,26,0,99,102,37,97,36,5,8,18,12,18,12,0,99,3,4,3,4,0,99,958,64,1177,59,200,48,11,12,11,12,0,99,12,15,12,15,0,99,35,17,35,17,0,99,43,22,37,20,6,9,75,32,73,31,2,5,14,12,9,9,5,8,10,13,10,13,0,99,977,76
0500000US46091,46091,"Marshall County, South Dakota",4420,39,2371,71,648,80,76,43,70,41,6,10,15,11,15,11,0,99,176,56,176,56,0,99,131,30,131,30,0,99,171,36,171,36,0,99,76,47,76,47,0,99,3,5,3,5,0,99,1723,71,2049,74,492,59,23,18,23,18,0,99,9,9,9,9,0,99,69,39,69,39,0,99,142,28,142,28,0,99,183,38,183,38,0,99,47,30,38,27,9,12,19,22,19,22,0,99,1557,59
0500000US46093,46093,"Meade County, South Dakota",24154,124,12281,165,3079,210,170,102,116,89,54,47,174,81,174,81,0,99,612,135,560,135,52,48,850,166,815,164,35,39,642,69,576,64,66,56,555,156,450,129,105,92,76,57,44,45,32,34,9202,189,11873,175,3047,202,212,104,126,90,86,56,169,97,169,97,0,99,729,142,612,133,117,63,744,167,701,164,43,41,699,125,638,122,61,51,380,118,352,113,28,32,114,64,114,64,0,99,8826,178
0500000US46095,46095,"Mellette County, South Dakota",1891,35,933,59,304,62,41,26,41,26,0,99,40,24,40,24,0,99,89,39,89,39,0,99,33,22,33,22,0,99,71,44,71,44,0,99,24,20,11,13,13,16,6,10,6,10,0,99,629,54,958,65,318,62,18,14,18,14,0,99,15,14,15,14,0,99,48,31,48,31,0,99,97,40,97,40,0,99,90,32,90,32,0,99,43,29,43,29,0,99,7,9,7,9,0,99,640,48
0500000US46097,46097,"Miner County, South Dakota",2337,27,1146,49,229,42,10,10,8,9,2,3,22,16,22,16,0,99,46,26,46,26,0,99,47,19,47,19,0,99,97,27,97,27,0,99,7,8,7,8,0,99,0,99,0,99,0,99,917,47,1191,43,270,36,17,14,5,6,12,13,19,12,19,12,0,99,82,23,82,23,0,99,42,19,42,19,0,99,67,19,67,19,0,99,23,18,12,12,11,15,20,15,20,15,0,99,921,39
0500000US46099,46099,"Minnehaha County, South Dakota",158607,371,79136,336,20854,631,1403,204,840,179,563,129,701,145,642,139,59,45,5061,365,4450,337,611,169,4323,322,3708,311,615,162,4654,375,4312,374,342,150,3842,617,2452,412,1390,626,870,207,405,130,465,150,58282,742,79471,319,21575,627,1181,216,639,177,542,121,1099,206,995,199,104,60,4058,326,3660,326,398,157,4385,364,3998,356,387,97,4290,359,3788,337,502,133,5601,747,3147,413,2454,839,961,183,566,132,395,133,57896,652
0500000US46101,46101,"Moody County, South Dakota",6236,41,3140,49,822,72,68,40,48,34,20,20,32,21,32,21,0,99,182,45,167,47,15,17,220,41,214,42,6,9,199,36,189,36,10,12,107,49,102,49,5,8,14,16,14,16,0,99,2318,62,3096,54,722,66,20,11,19,12,1,5,54,26,48,25,6,9,144,40,144,40,0,99,158,32,151,34,7,10,234,50,225,49,9,10,92,36,65,30,27,23,20,19,16,19,4,6,2374,73
0500000US46103,46103,"Pennington County, South Dakota",93343,275,46127,210,13045,518,684,156,374,119,310,104,502,127,406,121,96,59,2407,307,2159,300,248,115,3142,344,2816,328,326,144,2909,179,2769,179,140,78,2880,408,2558,403,322,139,521,168,395,143,126,77,33082,524,47216,247,12376,451,945,185,558,145,387,123,598,151,579,154,19,24,2652,295,2409,294,243,130,2409,298,2069,285,340,141,2722,249,2280,271,442,174,2623,305,2243,287,380,129,427,131,333,112,94,61,34840,431
0500000US46105,46105,"Perkins County, South Dakota",2880,100,1479,60,274,44,25,19,21,20,4,5,10,8,10,8,0,99,59,22,49,23,10,15,79,23,69,23,10,15,80,29,80,29,0,99,21,16,21,16,0,99,0,99,0,99,0,99,1205,59,1401,56,290,45,23,13,23,13,0,99,29,18,14,13,15,15,43,18,33,18,10,14,83,23,72,27,11,15,63,24,58,24,5,6,30,23,21,17,9,12,19,20,19,20,0,99,1111,59
0500000US46107,46107,"Potter County, South Dakota",2323,94,1162,62,243,33,7,7,7,7,0,99,6,6,6,6,0,99,37,24,37,24,0,99,92,28,80,27,12,13,76,25,76,25,0,99,25,13,17,11,8,7,0,99,0,99,0,99,919,54,1161,52,193,38,6,7,3,6,3,4,7,7,7,7,0,99,24,15,24,15,0,99,40,18,25,15,15,16,77,20,61,21,16,16,29,20,17,16,12,14,10,15,1,3,9,14,968,45
0500000US46109,46109,"Roberts County, South Dakota",9500,58,4802,51,1245,82,98,45,91,45,7,12,18,12,18,12,0,99,326,68,326,68,0,99,356,58,344,60,12,16,312,33,303,36,9,14,114,43,108,42,6,10,21,23,0,99,21,23,3557,77,4698,41,1273,78,84,36,64,32,20,21,31,20,31,20,0,99,201,48,185,46,16,17,407,58,389,60,18,17,367,39,361,41,6,10,135,51,126,51,9,13,48,32,46,31,2,6,3425,80
0500000US46111,46111,"Sanborn County, South Dakota",2271,24,1202,48,293,38,14,10,12,9,2,4,4,5,4,5,0,99,75,20,59,18,16,15,84,23,73,23,11,15,93,21,93,21,0,99,20,12,20,12,0,99,3,4,3,4,0,99,909,48,1069,43,191,36,13,11,11,12,2,4,15,14,15,14,0,99,43,16,43,16,0,99,61,27,35,13,26,28,47,24,47,24,0,99,8,11,8,11,0,99,4,4,2,3,2,4,878,42
0500000US46113,46113,"Shannon County, South Dakota",12484,120,6086,90,2223,215,184,79,184,79,0,99,135,79,135,79,0,99,446,88,425,85,21,34,547,138,521,144,26,39,629,129,604,135,25,30,224,100,224,100,0,99,58,49,58,49,0,99,3863,189,6398,103,2538,246,138,72,138,72,0,99,128,77,128,77,0,99,538,135,538,135,0,99,621,134,621,134,0,99,465,130,423,128,42,39,516,182,516,182,0,99,132,148,132,148,0,99,3860,249
0500000US46115,46115,"Spink County, South Dakota",6297,24,3194,24,724,33,25,16,21,16,4,5,36,18,36,18,0,99,145,41,119,41,26,16,206,36,181,40,25,16,280,23,253,34,27,37,23,23,23,23,0,99,9,13,9,13,0,99,2470,39,3103,16,720,58,41,20,30,21,11,11,58,23,50,24,8,8,159,24,128,26,31,13,189,35,168,33,21,15,168,26,158,22,10,11,89,41,68,39,21,18,16,13,16,13,0,99,2383,58
0500000US46117,46117,"Stanley County, South Dakota",2791,49,1375,88,282,57,0,99,0,99,0,99,3,5,3,5,0,99,69,46,37,28,32,41,92,50,77,52,15,21,101,44,101,44,0,99,7,13,7,13,0,99,10,17,0,99,10,17,1093,79,1416,77,326,68,53,37,30,19,23,33,37,32,37,32,0,99,9,11,9,11,0,99,94,49,82,44,12,16,103,43,103,43,0,99,15,24,15,24,0,99,15,23,2,4,13,22,1090,63
0500000US46119,46119,"Sully County, South Dakota",1282,100,676,57,155,32,5,8,5,8,0,99,0,99,0,99,0,99,39,19,25,17,14,13,42,21,38,20,4,6,62,19,62,19,0,99,7,8,7,8,0,99,0,99,0,99,0,99,521,46,606,62,127,33,2,3,2,3,0,99,3,4,3,4,0,99,19,11,17,10,2,4,18,12,15,11,3,5,49,23,47,23,2,4,36,23,36,23,0,99,0,99,0,99,0,99,479,64
0500000US46121,46121,"Todd County, South Dakota",8855,131,4369,148,1926,183,242,121,222,118,20,30,175,93,175,93,0,99,324,87,305,97,19,30,397,122,397,122,0,99,506,87,464,78,42,39,213,122,171,116,42,41,69,64,69,64,0,99,2443,176,4486,135,1716,147,119,66,119,66,0,99,104,77,104,77,0,99,489,105,469,112,20,32,369,108,358,108,11,15,337,82,316,75,21,32,204,87,189,84,15,26,94,67,72,48,22,39,2770,178
0500000US46123,46123,"Tripp County, South Dakota",5579,44,2718,78,509,83,30,27,30,27,0,99,31,27,24,25,7,12,198,58,192,57,6,9,118,45,118,45,0,99,129,47,127,47,2,3,3,7,3,7,0,99,0,99,0,99,0,99,2209,100,2861,82,703,90,33,35,25,32,8,13,71,49,71,49,0,99,77,50,77,50,0,99,189,44,186,45,3,5,198,64,198,64,0,99,132,80,78,66,54,50,3,6,3,6,0,99,2158,103
0500000US46125,46125,"Turner County, South Dakota",8060,37,4013,43,1030,61,62,25,49,25,13,11,54,24,54,24,0,99,242,37,226,41,16,13,285,40,258,42,27,19,272,33,244,38,28,24,101,55,89,54,12,11,14,11,7,8,7,7,2983,62,4047,39,940,56,36,21,26,17,10,11,44,25,32,20,12,13,235,47,235,47,0,99,205,39,196,38,9,10,262,24,251,25,11,13,103,35,54,26,49,26,55,20,53,20,2,3,3107,50
0500000US46127,46127,"Union County, South Dakota",13415,56,6842,83,1841,111,156,54,97,42,59,34,91,40,91,40,0,99,375,71,346,67,29,22,409,81,345,74,64,50,530,95,489,94,41,34,206,52,140,41,66,36,74,42,59,37,15,14,5001,116,6573,79,1697,90,126,37,99,42,27,24,72,32,57,30,15,16,433,65,391,68,42,27,397,64,369,67,28,29,351,51,347,52,4,6,250,63,219,62,31,20,68,40,27,23,41,34,4876,91
0500000US46129,46129,"Walworth County, South Dakota",5214,57,2693,85,635,90,68,52,62,53,6,10,93,55,93,55,0,99,136,63,124,65,12,13,92,36,71,36,21,18,163,64,146,64,17,19,62,41,58,51,4,21,21,26,21,26,0,99,2058,60,2521,61,435,60,105,60,75,49,30,32,28,28,26,28,2,4,122,54,117,54,5,10,73,36,59,35,14,13,59,37,59,37,0,99,28,33,28,33,0,99,20,21,20,21,0,99,2086,61
0500000US46135,46135,"Yankton County, South Dakota",21575,96,11007,117,2628,276,201,68,111,52,90,47,95,45,93,45,2,4,582,105,560,104,22,28,492,121,402,112,90,76,618,124,577,119,41,30,558,231,214,63,344,214,82,67,82,67,0,99,8379,260,10568,123,2687,260,210,71,136,63,74,52,82,52,70,50,12,17,500,109,408,99,92,66,555,111,466,109,89,72,587,144,537,145,50,50,613,200,182,78,431,220,140,76,76,48,64,52,7881,265
0500000US46137,46137,"Ziebach County, South Dakota",2568,25,1259,37,426,46,29,17,29,17,0,99,35,20,29,19,6,9,136,42,117,33,19,25,105,32,96,31,9,11,90,27,63,27,27,18,24,16,20,15,4,7,7,8,7,8,0,99,833,35,1309,38,517,65,44,21,44,21,0,99,40,27,35,25,5,7,109,30,92,29,17,16,98,32,93,32,5,9,100,34,96,33,4,6,93,37,77,34,16,16,33,20,33,20,0,99,792,51
0500000US47001,47001,"Anderson County, Tennessee",71697,267,34751,293,7895,426,571,205,422,163,149,101,451,150,406,139,45,50,1747,243,1535,217,212,108,2088,267,1895,268,193,107,2018,195,1836,206,182,113,805,223,685,204,120,92,215,89,140,70,75,56,26856,308,36946,207,8075,332,288,110,218,104,70,51,308,101,308,101,0,127,1693,277,1615,271,78,53,2182,261,2000,267,182,99,1908,191,1699,207,209,120,1428,211,1215,183,213,102,268,100,117,74,151,79,28871,319
0500000US47003,47003,"Bedford County, Tennessee",42211,184,20866,203,5125,242,216,100,97,71,119,84,546,193,536,195,10,17,1326,194,1262,195,64,48,1397,223,1261,199,136,105,1143,148,1049,144,94,86,453,154,380,139,73,61,44,47,18,30,26,37,15741,266,21345,197,5125,246,266,132,140,100,126,71,320,119,298,116,22,25,1401,217,1337,217,64,44,1099,193,1063,196,36,31,1395,186,1278,184,117,80,565,163,455,146,110,61,79,55,64,50,15,21,16220,280
0500000US47005,47005,"Benton County, Tennessee",16061,91,7909,123,1559,108,78,50,52,42,26,38,100,72,100,72,0,127,517,137,517,137,0,127,308,122,275,116,33,53,450,74,428,81,22,21,106,65,89,60,17,28,0,127,0,127,0,127,6350,155,8152,106,1510,106,95,52,64,43,31,34,77,47,77,47,0,127,358,90,311,95,47,57,399,77,379,84,20,28,401,46,363,54,38,29,171,63,144,61,27,29,9,17,9,17,0,127,6642,105
0500000US47007,47007,"Bledsoe County, Tennessee",12585,86,6881,170,1597,221,118,52,118,52,0,127,123,63,123,63,0,127,217,82,217,82,0,127,386,91,363,91,23,36,531,229,436,143,95,115,196,129,173,127,23,26,26,37,26,37,0,127,5284,238,5704,186,1407,158,74,63,74,63,0,127,43,40,43,40,0,127,344,105,344,105,0,127,339,119,339,119,0,127,321,93,223,111,98,56,246,103,243,102,3,5,40,39,40,39,0,127,4297,139
0500000US47009,47009,"Blount County, Tennessee",117036,262,56692,267,13325,403,590,155,324,121,266,111,638,184,589,181,49,39,3027,289,2917,288,110,65,3399,344,3213,345,186,79,3406,243,3105,249,301,105,1921,319,1296,259,625,205,344,127,223,106,121,79,43367,404,60344,219,13783,386,494,125,267,99,227,92,686,154,597,137,89,84,3158,293,2854,284,304,147,3011,304,2800,292,211,106,3198,277,2959,269,239,108,2723,313,1698,263,1025,253,513,160,359,143,154,78,46561,416
0500000US47011,47011,"Bradley County, Tennessee",94034,282,45612,230,12080,432,598,132,405,115,193,102,574,156,499,148,75,66,2955,300,2638,302,317,142,2375,269,2162,274,213,104,2647,186,2418,204,229,109,2343,367,1202,260,1141,308,588,175,218,123,370,129,33532,440,48422,250,12707,513,571,166,212,99,359,135,576,150,531,146,45,42,2768,264,2586,268,182,82,2173,247,1963,226,210,106,2121,170,1959,189,162,89,4064,406,1775,293,2289,439,434,160,180,98,254,112,35715,575
0500000US47013,47013,"Campbell County, Tennessee",39029,130,18969,116,4085,174,101,59,92,58,9,15,153,62,136,60,17,20,1028,162,955,156,73,44,1163,178,1086,176,77,54,1124,111,1057,107,67,59,481,139,337,110,144,87,35,37,0,127,35,37,14884,187,20060,108,4226,216,171,67,127,54,44,36,192,97,177,94,15,24,879,159,827,154,52,42,1064,188,1046,189,18,29,1084,155,971,155,113,71,656,144,377,110,279,128,180,68,118,56,62,45,15834,218
0500000US47015,47015,"Cannon County, Tennessee",13253,102,6610,89,1429,118,109,54,52,38,57,46,107,53,88,52,19,24,285,78,281,78,4,6,400,101,377,101,23,17,372,58,349,44,23,30,124,55,124,55,0,127,32,29,9,13,23,25,5181,127,6643,84,1328,130,59,43,39,37,20,25,106,70,76,57,30,43,333,90,298,74,35,40,281,90,270,92,11,17,364,84,334,84,30,26,160,76,150,74,10,15,25,23,25,23,0,127,5315,140
0500000US47017,47017,"Carroll County, Tennessee",27655,145,13235,138,3101,215,241,97,125,69,116,70,81,48,81,48,0,127,709,147,703,149,6,8,724,175,719,173,5,8,818,104,759,140,59,81,474,163,386,159,88,60,54,50,16,26,38,38,10134,197,14420,103,3324,229,220,87,165,72,55,58,180,77,180,77,0,127,687,146,674,145,13,22,812,175,808,175,4,6,599,130,551,130,48,46,774,204,333,142,441,211,52,48,0,127,52,48,11096,247
0500000US47019,47019,"Carter County, Tennessee",56043,197,27351,181,6375,281,381,121,254,106,127,72,158,66,137,64,21,23,1205,192,1159,191,46,45,1516,202,1485,204,31,33,1586,158,1468,167,118,75,1346,284,880,190,466,227,183,97,136,83,47,45,20976,312,28692,211,6521,388,223,93,166,70,57,44,322,133,298,128,24,29,1396,186,1327,184,69,45,1192,168,1107,162,85,59,1306,120,1281,122,25,26,1602,275,1147,221,455,210,480,204,138,75,342,181,22171,387
0500000US47021,47021,"Cheatham County, Tennessee",37558,187,18858,139,4755,214,304,114,218,112,86,55,187,68,153,63,34,42,1088,164,928,169,160,77,1398,200,1326,197,72,46,1255,105,1108,120,147,84,442,151,329,129,113,78,81,45,41,32,40,42,14103,217,18700,143,4661,218,213,75,110,59,103,53,221,99,184,106,37,38,1107,190,998,180,109,74,1245,190,1065,203,180,84,1158,137,1103,130,55,45,566,140,407,114,159,76,151,67,76,50,75,45,14039,243
0500000US47023,47023,"Chester County, Tennessee",16073,130,7748,135,1961,280,10,17,0,127,10,17,101,69,101,69,0,127,514,135,514,135,0,127,469,125,450,123,19,32,433,93,433,93,0,127,341,295,18,28,323,288,93,56,22,27,71,51,5787,300,8325,102,2704,240,134,75,59,41,75,66,112,59,112,59,0,127,444,125,281,106,163,133,480,158,470,161,10,18,362,62,352,58,10,18,1156,273,224,142,932,307,16,22,9,18,7,12,5621,235
0500000US47025,47025,"Claiborne County, Tennessee",31033,138,15235,137,3558,250,164,69,125,61,39,35,135,61,120,60,15,24,683,158,668,157,15,17,1022,158,1007,150,15,23,934,155,908,146,26,31,529,317,179,90,350,297,91,60,52,49,39,33,11677,231,15798,150,3723,290,188,88,125,76,63,59,162,88,121,83,41,44,775,147,764,145,11,19,665,156,636,148,29,24,855,123,833,119,22,24,811,261,304,124,507,267,267,96,90,57,177,80,12075,306
0500000US47027,47027,"Clay County, Tennessee",7712,75,3721,136,536,119,6,11,6,11,0,127,22,26,22,26,0,127,163,72,150,71,13,25,106,63,106,63,0,127,203,66,203,66,0,127,14,18,14,18,0,127,22,29,22,29,0,127,3185,139,3991,142,706,150,19,32,19,32,0,127,16,22,16,22,0,127,192,90,192,90,0,127,197,84,197,84,0,127,164,67,164,67,0,127,95,55,95,55,0,127,23,28,23,28,0,127,3285,174
0500000US47029,47029,"Cocke County, Tennessee",34240,162,16655,178,3226,238,124,70,97,65,27,31,193,115,193,115,0,127,797,160,790,159,7,13,729,172,722,172,7,13,963,126,946,129,17,22,307,124,243,106,64,57,113,118,79,101,34,37,13429,268,17585,189,3539,239,126,63,113,59,13,21,129,63,112,59,17,26,858,161,826,168,32,39,904,180,904,180,0,127,760,160,749,160,11,18,708,181,490,169,218,123,54,44,22,27,32,36,14046,284
0500000US47031,47031,"Coffee County, Tennessee",50385,202,24375,161,6375,272,326,126,207,100,119,90,329,112,272,109,57,56,1399,214,1345,209,54,50,1626,223,1561,233,65,69,1604,158,1444,198,160,90,887,178,732,180,155,76,204,103,179,98,25,27,18000,281,26010,170,6463,275,568,140,374,132,194,104,397,160,397,160,0,127,1385,183,1372,188,13,17,1335,205,1232,185,103,70,1608,164,1498,170,110,73,896,227,785,215,111,61,274,133,153,101,121,81,19547,276
0500000US47033,47033,"Crockett County, Tennessee",13925,80,6706,134,1579,140,95,38,78,36,17,22,113,72,106,71,7,11,424,115,401,121,23,22,436,96,420,95,16,19,373,80,369,79,4,7,116,63,81,54,35,31,22,24,18,23,4,7,5127,98,7219,126,1674,175,80,55,60,47,20,23,63,47,51,43,12,18,328,74,328,74,0,127,398,84,398,84,0,127,493,108,477,106,16,18,236,78,227,81,9,18,76,48,51,40,25,24,5545,118
0500000US47035,47035,"Cumberland County, Tennessee",53349,177,25918,157,5071,290,391,112,362,111,29,30,374,125,334,111,40,58,1394,195,1262,188,132,79,1023,231,966,221,57,52,1351,180,1258,186,93,73,387,149,267,125,120,62,151,125,130,123,21,24,20847,295,27431,165,4755,263,201,117,201,117,0,127,348,152,340,153,8,14,1075,190,1002,184,73,55,1071,202,1005,193,66,43,1243,129,1104,143,139,98,660,177,630,173,30,42,157,88,99,60,58,65,22676,291
0500000US47037,47037,"Davidson County, Tennessee",586481,748,283241,574,73832,1210,4239,443,1984,386,2255,298,4273,494,3450,451,823,197,15015,703,12587,638,2428,296,13330,725,10632,659,2698,296,13646,637,10756,636,2890,393,18418,1130,9864,857,8554,809,4911,552,1409,246,3502,497,209409,1229,303240,495,79942,1278,4517,491,2397,383,2120,279,3895,425,3136,387,759,162,14126,730,12165,799,1961,327,13237,592,10544,581,2693,340,13946,517,11589,561,2357,364,23031,1067,12301,902,10730,924,7190,588,2748,426,4442,474,223298,1241
0500000US47039,47039,"Decatur County, Tennessee",11342,96,5520,79,1167,97,59,46,43,42,16,27,44,38,44,38,0,127,314,102,301,104,13,20,331,104,331,104,0,127,301,59,262,75,39,45,118,62,68,55,50,42,0,127,0,127,0,127,4353,101,5822,94,1201,114,82,77,26,28,56,76,22,27,22,27,0,127,275,86,234,84,41,46,291,90,249,101,42,42,266,90,266,90,0,127,256,102,152,78,104,73,9,16,9,16,0,127,4621,140
0500000US47041,47041,"DeKalb County, Tennessee",17863,113,8790,121,2190,323,83,57,26,26,57,53,151,83,116,67,35,42,382,110,382,110,0,127,608,125,553,131,55,50,504,64,475,74,29,28,417,243,378,253,39,38,45,57,45,57,0,127,6600,310,9073,120,2118,150,154,66,100,66,54,43,77,65,77,65,0,127,400,138,366,140,34,43,522,113,502,112,20,23,476,72,448,85,28,33,443,139,371,127,72,61,46,46,31,34,15,21,6955,171
0500000US47043,47043,"Dickson County, Tennessee",46725,175,22938,195,5741,259,286,125,125,60,161,106,408,166,391,166,17,28,1843,212,1786,216,57,52,1096,213,881,186,215,128,1358,148,1284,137,74,49,716,169,505,127,211,100,34,33,26,29,8,12,17197,282,23787,144,5682,220,317,131,162,98,155,96,327,109,290,102,37,38,1210,196,1151,187,59,40,1352,174,1285,176,67,48,1488,158,1405,151,83,53,795,182,704,168,91,65,193,100,140,92,53,38,18105,236
0500000US47045,47045,"Dyer County, Tennessee",36696,225,17721,195,4693,309,403,161,301,137,102,76,119,90,119,90,0,127,1009,212,1009,212,0,127,1239,197,1239,197,0,127,1287,146,1267,144,20,24,605,210,513,224,92,61,31,53,31,53,0,127,13028,270,18975,212,4445,278,348,125,266,106,82,63,125,73,125,73,0,127,878,191,799,178,79,85,1122,193,1108,192,14,17,1151,180,1050,163,101,88,768,184,688,175,80,51,53,41,34,34,19,22,14530,295
0500000US47047,47047,"Fayette County, Tennessee",35927,137,17733,107,4185,261,248,89,113,61,135,68,350,104,198,85,152,71,1041,142,667,139,374,115,996,147,625,123,371,100,981,136,561,120,420,94,493,153,390,123,103,96,76,51,27,25,49,49,13548,267,18194,119,4453,208,377,125,205,82,172,100,293,102,171,89,122,76,1087,144,700,134,387,117,886,171,598,143,288,90,867,97,538,95,329,91,770,169,672,162,98,53,173,70,88,54,85,46,13741,191
